-6upiQhBGlk,114,2664.025375
-EkNT6tb36A,9,746.846625
-GbNxzoPsl0,23,654.338375
-Zt_WBxnDcU,49,2686.6184375
-f1AwuDnmbU,9,686.08
0GUqg3Re7Sk,4,572.000375
0KcxwEGLdSo,13,1014.2244375
0QgNxwBcOvQ,10,832.8998125
0_Fikuwf0x8,2,398.129375
0fXVYbb0xOA,0,551.8868125
0iFmE6HtGH0,3,496.6349375
0me_PfOiMSQ,1,434.816875
0xt6eXBfL5Y,60,767.349875
1129441337389466,56,1993.685375
145604270163267,69,1936.0
15728534341355,11,1695.253375
15740021044864,11,1654.357375
15758766992556,15,1793.557375
15770714231451,23,1746.7946875
15794935124746,3,1699.4346875
15795039732636,25,1765.205375
15807897359747,9,1812.2026875
15831360098480,24,1823.9146875
15837274894541,5,1739.008
15848754736592,11,1811.3706875
15860839134050,19,1819.0506875
15891892214733,3,1818.965375
15904772903918,38,1785.4506875
15916024552016,24,1776.405375
15929010163726,8,1789.568
15940897761619,9,2697.728
15958340076069,27,2684.437375
15977501917453,37,2738.688
15982334452722,13,2697.92
15993862314388,16,2699.925375
16006488837545,13,2685.013375
16024916487647,33,2666.56
16032462641874,9,2709.6746875
16036766837234,16,2680.725375
16042405492614,17,2700.6506875
16049101913035,11,2701.568
16054463693719,14,2694.6346875
16061145122467,10,2684.757375
16066412021519,54,2695.808
16078508619362,54,2700.5226875
16084606692332,49,2700.373375
16092087512609,11,2695.125375
16097442756504,15,2750.5706875
16103355718464,4,2705.728
16108791123597,40,2696.0
16114808085057,19,2700.928
16120918241679,23,2700.0746875
16121005277351,23,2700.0746875
16126919836057,7,2702.6346875
16145017196241,11,1317.12
16155184383625,42,2700.0746875
16157266995002,17,2685.9946875
16163244808724,11,2699.968
16175286879610,19,2692.16
16181484182311,14,2700.0746875
16187384594418,15,2697.6
16193570324989,21,2700.928
16199531273184,16,2704.768
16205602399269,23,2700.0746875
16217628368199,16,2700.373375
16218217152375,17,2700.9706875
16223667967518,18,2704.4906875
16229729409523,15,2696.6826875
16235813587206,12,2700.0746875
16241873641666,10,2700.0746875
16248056415190,14,2701.0346875
16253924481623,92,2700.16
16259971149437,25,2699.1146875
16266042113584,18,2695.9146875
16272124752240,10,2711.168
1HbG4PpodQw,1,555.8574375
1VGY44kKk4I,125,2636.324
1gsw7rNSje4,46,899.0534375
2583688801891985,37,2781.525375
259Exp8nj54,3,1139.0549375
2680019375358203,48,2050.944
284504889216211,0,3579.477375
285846256140677,2,1593.301375
2BeA7_-8NZ8,2,588.9741875
2BjM4x7nlss,54,1769.9643125
3558272064217955,29,2255.061375
3CTCXQL_jxM,50,2794.295875
3GW_Wh3TuiU,5,914.7036875
3VnH1o0Bq9o,46,752.5123125
3dlQW89CY8U,0,965.9036875
3ou8roM-fho,0,363.6941875
3r52r3I83Rc,6,591.62125
4-QIZIS72YY,4,805.686
498957064328058,39,2070.1866875
49qqBZssAvY,46,1954.145
4Kg9wlzAj_M,52,1813.6875
4bQx73TX-QU,29,627.263875
4fHSz4Z8tWI,1,466.0476875
4jjgKbt6JFw,16,843.6970625
4l14fOYZhaU,0,353.7328125
4lqPQRsiyD0,11,380.946625
4sCp_v5LqCI,1,552.96
511740029772063,62,2020.6506875
52V1Vbzv_ww,14,1176.9730625
531377084103968,41,6138.368
550913745403670,42,2078.592
57WGeROjpnA,2,589.5081875
593329587983463,1,3854.549375
5AFzRC6jEXU,0,58.491125
5Zkc3QtCzpU,1,332.625875
5hHVZVMVrK4,60,1788.8885625
5jrK7DBYusw,5,941.220875
5lQkEX1h9D0,47,2755.4191875
5nYWnd5IjlY,37,767.1241875
5wMYXHPb8K0,1,560.5761875
5xojReQUIaA,4,610.19725
600675743784219,22,1867.733375
60hUaDmYHZw,2,708.626625
64O_kOETIfM,25,691.606375
661157280907805,21,1919.445375
670417976860799,0,7158.912
675899756696984,59,2746.112
675899760030317,59,2746.112
678894692944683,0,7461.845375
681917916004383,36,2231.424
683757192459649,2,7347.328
6HJ0HQHsy_M,20,1776.6980625
6Jlc4aFSLcE,0,58.8858125
6O0FwbFJFdk,1,806.847
6vMNbAo-Mn4,0,611.1724375
740538919663997,47,3501.568
787353381917471,6,2282.0266875
78tOg9a-BOM,5,744.0138125
791WgLhtAS0,12,861.785375
7AHvT60QBv0,42,3026.031
7C9sB1qgLvU,2,690.1899375
7cRAO3H1fSU,4,591.1104375
7pDAXxQSO6w,50,3501.4995625
85QZaXSSKA0,47,1902.3645
874981609651059,20,1937.28
